025-02-20 21:02:52,878 - Loaded spaCy model in 1.70 seconds
2025-02-20 21:17:58,778 - Batch 1500-1550 processed in 0.96 seconds | Locations found: 4 | Total locations: 105
2025-02-20 21:17:59,793 - Batch 1550-1600 processed in 1.01 seconds | Locations found: 1 | Total locations: 106
2025-02-20 21:18:00,889 - Batch 1600-1650 processed in 1.10 seconds | Locations found: 2 | Total locations: 108
2025-02-20 21:18:02,726 - Batch 1650-1700 processed in 1.84 seconds | Locations found: 1 | Total locations: 109
2025-02-20 21:18:04,633 - Batch 1700-1750 processed in 1.91 seconds | Locations found: 2 | Total locations: 111
2025-02-20 21:18:06,049 - Batch 1750-1800 processed in 1.42 seconds | Locations found: 2 | Total locations: 113
2025-02-20 21:18:07,172 - Batch 1800-1850 processed in 1.12 seconds | Locations found: 5 | Total locations: 118
2025-02-20 21:18:08,789 - Batch 1850-1900 processed in 1.62 seconds | Locations found: 1 | Total locations: 119
2025-02-20 21:18:10,098 - Batch 1900-1950 processed in 1.31 seconds | Locations found: 6 | Total locations: 125
2025-02-20 21:18:11,368 - Batch 1950-2000 processed in 1.27 seconds | Locations found: 6 | Total locations: 131
2025-02-20 21:18:12,658 - Batch 2000-2050 processed in 1.29 seconds | Locations found: 2 | Total locations: 133
2025-02-20 21:18:13,957 - Batch 2050-2100 processed in 1.30 seconds | Locations found: 7 | Total locations: 140
2025-02-20 21:18:15,082 - Batch 2100-2150 processed in 1.12 seconds | Locations found: 5 | Total locations: 145
2025-02-20 21:18:20,911 - Loaded spaCy model in 1.82 seconds
2025-02-20 21:18:20,912 - Processing file: C:\Users\austi\IdeaProjects\expert-mapping-interface\src\geo\data\csv\expert_profiles.csv
2025-02-20 21:18:22,863 - Batch 0-50 processed in 1.92 seconds | Locations found: 1 | Total locations: 1
2025-02-20 21:18:23,897 - Batch 50-100 processed in 1.03 seconds | Locations found: 2 | Total locations: 3
2025-02-20 21:18:25,305 - Batch 100-150 processed in 1.41 seconds | Locations found: 4 | Total locations: 7
2025-02-20 21:18:26,355 - Batch 150-200 processed in 1.05 seconds | Locations found: 3 | Total locations: 10
2025-02-20 21:18:29,283 - Batch 200-250 processed in 2.93 seconds | Locations found: 4 | Total locations: 14
2025-02-20 21:18:30,324 - Batch 250-300 processed in 1.04 seconds | Locations found: 3 | Total locations: 17
2025-02-20 21:18:31,510 - Batch 300-350 processed in 1.19 seconds | Locations found: 5 | Total locations: 22
2025-02-20 21:18:35,024 - Batch 350-400 processed in 3.51 seconds | Locations found: 4 | Total locations: 26
2025-02-20 21:18:36,833 - Batch 400-450 processed in 1.81 seconds | Locations found: 1 | Total locations: 27
2025-02-20 21:18:37,850 - Batch 450-500 processed in 1.02 seconds | Locations found: 3 | Total locations: 30
2025-02-20 21:18:39,229 - Batch 500-550 processed in 1.38 seconds | Locations found: 3 | Total locations: 33
2025-02-20 21:18:40,863 - Batch 550-600 processed in 1.63 seconds | Locations found: 2 | Total locations: 35
2025-02-20 21:18:41,934 - Batch 600-650 processed in 1.07 seconds | Locations found: 7 | Total locations: 42
2025-02-20 21:18:43,880 - Batch 650-700 processed in 1.95 seconds | Locations found: 0 | Total locations: 42
2025-02-20 21:18:45,231 - Batch 700-750 processed in 1.35 seconds | Locations found: 2 | Total locations: 44
2025-02-20 21:18:46,817 - Batch 750-800 processed in 1.59 seconds | Locations found: 3 | Total locations: 47
2025-02-20 21:18:48,071 - Batch 800-850 processed in 1.25 seconds | Locations found: 3 | Total locations: 50
2025-02-20 21:18:49,087 - Batch 850-900 processed in 1.02 seconds | Locations found: 7 | Total locations: 57
2025-02-20 21:18:50,616 - Batch 900-950 processed in 1.53 seconds | Locations found: 9 | Total locations: 66
2025-02-20 21:18:52,183 - Batch 950-1000 processed in 1.57 seconds | Locations found: 6 | Total locations: 72
2025-02-20 21:18:54,883 - Batch 1000-1050 processed in 2.70 seconds | Locations found: 4 | Total locations: 76
2025-02-20 21:18:56,346 - Batch 1050-1100 processed in 1.46 seconds | Locations found: 4 | Total locations: 80
2025-02-20 21:18:58,266 - Batch 1100-1150 processed in 1.92 seconds | Locations found: 4 | Total locations: 84
2025-02-20 21:19:00,116 - Batch 1150-1200 processed in 1.85 seconds | Locations found: 2 | Total locations: 86
2025-02-20 21:19:01,226 - Batch 1200-1250 processed in 1.11 seconds | Locations found: 1 | Total locations: 87
2025-02-20 21:19:02,390 - Batch 1250-1300 processed in 1.16 seconds | Locations found: 0 | Total locations: 87
2025-02-20 21:19:03,786 - Batch 1300-1350 processed in 1.40 seconds | Locations found: 4 | Total locations: 91
2025-02-20 21:19:05,188 - Batch 1350-1400 processed in 1.40 seconds | Locations found: 1 | Total locations: 92
2025-02-20 21:19:06,938 - Batch 1400-1450 processed in 1.75 seconds | Locations found: 6 | Total locations: 98
2025-02-20 21:19:08,501 - Batch 1450-1500 processed in 1.56 seconds | Locations found: 3 | Total locations: 101
2025-02-20 21:19:09,422 - Batch 1500-1550 processed in 0.92 seconds | Locations found: 4 | Total locations: 105
2025-02-20 21:19:10,331 - Batch 1550-1600 processed in 0.91 seconds | Locations found: 1 | Total locations: 106
2025-02-20 21:19:11,304 - Batch 1600-1650 processed in 0.97 seconds | Locations found: 2 | Total locations: 108
2025-02-20 21:19:13,067 - Batch 1650-1700 processed in 1.76 seconds | Locations found: 1 | Total locations: 109
2025-02-20 21:19:14,988 - Batch 1700-1750 processed in 1.92 seconds | Locations found: 2 | Total locations: 111
2025-02-20 21:19:16,361 - Batch 1750-1800 processed in 1.37 seconds | Locations found: 2 | Total locations: 113
2025-02-20 21:19:17,454 - Batch 1800-1850 processed in 1.09 seconds | Locations found: 5 | Total locations: 118
2025-02-20 21:19:19,006 - Batch 1850-1900 processed in 1.55 seconds | Locations found: 1 | Total locations: 119
2025-02-20 21:19:20,375 - Batch 1900-1950 processed in 1.37 seconds | Locations found: 6 | Total locations: 125
2025-02-20 21:19:21,735 - Batch 1950-2000 processed in 1.36 seconds | Locations found: 6 | Total locations: 131
2025-02-20 21:19:22,749 - Batch 2000-2050 processed in 1.01 seconds | Locations found: 2 | Total locations: 133
2025-02-20 21:19:24,006 - Batch 2050-2100 processed in 1.26 seconds | Locations found: 7 | Total locations: 140
2025-02-20 21:19:25,003 - Batch 2100-2150 processed in 1.00 seconds | Locations found: 5 | Total locations: 145
2025-02-20 21:19:26,496 - Batch 2150-2200 processed in 1.49 seconds | Locations found: 3 | Total locations: 148
2025-02-20 21:19:27,742 - Batch 2200-2250 processed in 1.24 seconds | Locations found: 2 | Total locations: 150
2025-02-20 21:19:28,756 - Batch 2250-2300 processed in 1.01 seconds | Locations found: 1 | Total locations: 151
2025-02-20 21:19:29,741 - Batch 2300-2350 processed in 0.98 seconds | Locations found: 6 | Total locations: 157
2025-02-20 21:19:31,349 - Batch 2350-2400 processed in 1.61 seconds | Locations found: 6 | Total locations: 163
2025-02-20 21:19:33,207 - Batch 2400-2450 processed in 1.86 seconds | Locations found: 0 | Total locations: 163
2025-02-20 21:19:34,211 - Batch 2450-2500 processed in 1.00 seconds | Locations found: 3 | Total locations: 166
2025-02-20 21:19:35,426 - Batch 2500-2550 processed in 1.21 seconds | Locations found: 6 | Total locations: 172
2025-02-20 21:19:36,707 - Batch 2550-2600 processed in 1.28 seconds | Locations found: 6 | Total locations: 178
2025-02-20 21:19:38,030 - Batch 2600-2650 processed in 1.32 seconds | Locations found: 4 | Total locations: 182
2025-02-20 21:19:38,972 - Batch 2650-2700 processed in 0.94 seconds | Locations found: 3 | Total locations: 185
2025-02-20 21:19:40,167 - Batch 2700-2750 processed in 1.19 seconds | Locations found: 0 | Total locations: 185
2025-02-20 21:19:41,849 - Batch 2750-2800 processed in 1.68 seconds | Locations found: 2 | Total locations: 187
2025-02-20 21:19:43,167 - Batch 2800-2850 processed in 1.32 seconds | Locations found: 6 | Total locations: 193
2025-02-20 21:19:44,734 - Batch 2850-2900 processed in 1.57 seconds | Locations found: 5 | Total locations: 198
2025-02-20 21:19:46,008 - Batch 2900-2950 processed in 1.27 seconds | Locations found: 2 | Total locations: 200
2025-02-20 21:19:46,995 - Batch 2950-3000 processed in 0.99 seconds | Locations found: 3 | Total locations: 203
2025-02-20 21:19:48,142 - Batch 3000-3050 processed in 1.15 seconds | Locations found: 2 | Total locations: 205
2025-02-20 21:19:49,275 - Batch 3050-3100 processed in 1.13 seconds | Locations found: 3 | Total locations: 208
2025-02-20 21:19:51,097 - Batch 3100-3150 processed in 1.82 seconds | Locations found: 6 | Total locations: 214
2025-02-20 21:19:52,755 - Batch 3150-3200 processed in 1.66 seconds | Locations found: 6 | Total locations: 220
2025-02-20 21:19:53,732 - Batch 3200-3250 processed in 0.98 seconds | Locations found: 2 | Total locations: 222
2025-02-20 21:19:55,254 - Batch 3250-3300 processed in 1.52 seconds | Locations found: 3 | Total locations: 225
2025-02-20 21:19:56,372 - Batch 3300-3350 processed in 1.12 seconds | Locations found: 2 | Total locations: 227
2025-02-20 21:19:58,377 - Batch 3350-3400 processed in 2.01 seconds | Locations found: 1 | Total locations: 228
2025-02-20 21:19:59,717 - Batch 3400-3450 processed in 1.34 seconds | Locations found: 3 | Total locations: 231
2025-02-20 21:20:00,810 - Batch 3450-3500 processed in 1.09 seconds | Locations found: 8 | Total locations: 239
2025-02-20 21:20:02,251 - Batch 3500-3550 processed in 1.44 seconds | Locations found: 1 | Total locations: 240
2025-02-20 21:20:03,856 - Batch 3550-3600 processed in 1.60 seconds | Locations found: 2 | Total locations: 242
2025-02-20 21:20:04,813 - Batch 3600-3650 processed in 0.96 seconds | Locations found: 1 | Total locations: 243
2025-02-20 21:20:06,288 - Batch 3650-3700 processed in 1.48 seconds | Locations found: 4 | Total locations: 247
2025-02-20 21:20:07,438 - Batch 3700-3750 processed in 1.15 seconds | Locations found: 2 | Total locations: 249
2025-02-20 21:20:08,755 - Batch 3750-3800 processed in 1.32 seconds | Locations found: 2 | Total locations: 251
2025-02-20 21:20:09,939 - Batch 3800-3850 processed in 1.18 seconds | Locations found: 4 | Total locations: 255
2025-02-20 21:20:12,485 - Batch 3850-3900 processed in 2.55 seconds | Locations found: 3 | Total locations: 258
2025-02-20 21:20:14,041 - Batch 3900-3950 processed in 1.56 seconds | Locations found: 2 | Total locations: 260
2025-02-20 21:20:15,001 - Batch 3950-4000 processed in 0.96 seconds | Locations found: 1 | Total locations: 261
2025-02-20 21:20:16,236 - Batch 4000-4050 processed in 1.24 seconds | Locations found: 4 | Total locations: 265
2025-02-20 21:20:17,478 - Batch 4050-4100 processed in 1.24 seconds | Locations found: 4 | Total locations: 269
2025-02-20 21:20:18,732 - Batch 4100-4150 processed in 1.25 seconds | Locations found: 2 | Total locations: 271
2025-02-20 21:20:20,130 - Batch 4150-4200 processed in 1.40 seconds | Locations found: 5 | Total locations: 276
2025-02-20 21:20:21,331 - Batch 4200-4250 processed in 1.20 seconds | Locations found: 3 | Total locations: 279
2025-02-20 21:20:22,488 - Batch 4250-4300 processed in 1.16 seconds | Locations found: 1 | Total locations: 280
2025-02-20 21:20:23,768 - Batch 4300-4350 processed in 1.28 seconds | Locations found: 4 | Total locations: 284
2025-02-20 21:20:25,193 - Batch 4350-4400 processed in 1.42 seconds | Locations found: 2 | Total locations: 286
2025-02-20 21:20:26,432 - Batch 4400-4450 processed in 1.24 seconds | Locations found: 2 | Total locations: 288
2025-02-20 21:20:28,025 - Batch 4450-4500 processed in 1.59 seconds | Locations found: 5 | Total locations: 293
2025-02-20 21:20:31,209 - Batch 4500-4550 processed in 3.18 seconds | Locations found: 1 | Total locations: 294
2025-02-20 21:20:32,323 - Batch 4550-4600 processed in 1.11 seconds | Locations found: 0 | Total locations: 294
2025-02-20 21:20:33,713 - Batch 4600-4650 processed in 1.39 seconds | Locations found: 3 | Total locations: 297
2025-02-20 21:20:34,737 - Batch 4650-4700 processed in 1.02 seconds | Locations found: 4 | Total locations: 301
2025-02-20 21:20:35,841 - Batch 4700-4750 processed in 1.10 seconds | Locations found: 6 | Total locations: 307
2025-02-20 21:20:37,134 - Batch 4750-4800 processed in 1.29 seconds | Locations found: 4 | Total locations: 311
2025-02-20 21:20:38,128 - Batch 4800-4850 processed in 0.99 seconds | Locations found: 3 | Total locations: 314
2025-02-20 21:20:39,415 - Batch 4850-4900 processed in 1.29 seconds | Locations found: 3 | Total locations: 317
2025-02-20 21:20:42,011 - Batch 4900-4950 processed in 2.60 seconds | Locations found: 5 | Total locations: 322
2025-02-20 21:20:43,493 - Batch 4950-5000 processed in 1.48 seconds | Locations found: 3 | Total locations: 325
2025-02-20 21:20:43,550 - Batch 5000-5004 processed in 0.06 seconds | Locations found: 0 | Total locations: 325
2025-02-20 21:20:43,550 - Completed NLP processing in 142.61 seconds
2025-02-20 21:20:43,625 - Saved JSON files in 0.07 seconds
2025-02-20 21:20:43,625 - Final Statistics:
2025-02-20 21:20:43,625 - Total unique researchers: 1389
2025-02-20 21:20:43,625 - Total unique works (titles) parsed: 4956
2025-02-20 21:20:43,626 - Total unique locations extracted: 147
2025-02-20 21:20:43,626 - Total execution time: 2.41 minutes
